Rank,Name,Score,Link,Avatar
256,maymike321,196,https://github.com/maymike321,https://avatars.githubusercontent.com/u/14062083?v=4
258,jebouin (AoC++),193,https://github.com/jebouin,https://avatars.githubusercontent.com/u/23281929?v=4
258,@jordancurve,193,https://twitter.com/jordancurve,http://pbs.twimg.com/profile_images/910358581135986688/4hv1SLYK.jpg
258,(anonymous user #197858),193,,
261,katieby,190,,https://avatars2.githubusercontent.com/u/4684693?v=4
261,Adam Forsyth (AoC++),190,https://github.com/agfor,https://avatars.githubusercontent.com/u/963973?v=4
263,Vid Drobnič (AoC++),189,https://github.com/viddrobnic,https://avatars.githubusercontent.com/u/5161200?v=4
264,MadVikingGod,188,https://github.com/MadVikingGod,https://avatars.githubusercontent.com/u/3766680?v=4
265,Shane Wighton,186,,https://lh3.googleusercontent.com/a/ALm5wu0Tekd2Tw4TZNlpSPH4bq5lneG9_AqbftQRyMzY=s96-c
266,ecnerwala,185,https://github.com/ecnerwala,https://avatars.githubusercontent.com/u/7088371?v=4
267,sxlijin,184,,https://avatars3.githubusercontent.com/u/512410?v=4
268,(anonymous user #196127),182,,
269,(anonymous user #63186),181,,
270,NXGWRZ,180,,
270,shinh,180,,https://avatars1.githubusercontent.com/u/29770?v=4
270,znuxor,180,https://github.com/znuxor,https://avatars3.githubusercontent.com/u/8002451?v=4
273,Mihai Maruseac (AoC++),179,https://github.com/mihaimaruseac,https://avatars.githubusercontent.com/u/323199?v=4
274,jiningq,177,https://github.com/jiningq,https://avatars1.githubusercontent.com/u/14102901?v=4
274,u794575248,177,,
276,marcins (AoC++),176,,https://avatars.githubusercontent.com/u/340441?v=4
277,csssuf,175,https://github.com/csssuf,https://avatars1.githubusercontent.com/u/1261595?v=4
277,Dmitry Isaenko,175,,https://lh3.googleusercontent.com/a/ACg8ocIlR4Xe4IqbPcjyqFLmPjXvAIwZrhkdi5dduQfrx2SF9vQ=s96-c
279,Oskar Wåglund,174,,https://lh3.googleusercontent.com/a/ACg8ocI5y6tYeJ2lvFLP2jXevBOGy23l6aMOCusjrwh0JZP0=s96-c
280,cole,173,,https://avatars0.githubusercontent.com/u/19613273?v=4
281,Justin Le,172,https://github.com/mstksg,https://avatars.githubusercontent.com/u/187815?v=4
282,jelder,168,,http://pbs.twimg.com/profile_images/2709620581/33127c63c67a37fd5bcf00d97d49e7d9.png
283,jweinberg (AoC++),167,https://github.com/jweinberg,https://avatars.githubusercontent.com/u/124000?v=4
283,jpd236,167,,https://avatars2.githubusercontent.com/u/4713321?v=4
283,DoctorBobtastic,167,,
286,William Macrae,164,,https://lh3.googleusercontent.com/a/ALm5wu0BndndThwPyPq_xpiCrlO9F6uGGw0PlL5p_cn8=s96-c
287,Michael Tardibuono (AoC++),163,https://github.com/hidny,https://avatars.githubusercontent.com/u/7812116?v=4
287,kms70847,163,,https://avatars.githubusercontent.com/u/5420261?v=4
287,frshy,163,,
287,Derya,163,,https://avatars2.githubusercontent.com/u/3374003?v=4
287,cpsdqs,163,https://github.com/cpsdqs,https://avatars1.githubusercontent.com/u/5412095?v=4
292,cdsinge,162,,https://avatars.githubusercontent.com/u/1156547?v=4
293,Joseph H,161,,https://lh3.googleusercontent.com/a/ACg8ocJ5QbSQ3qlHLren7Ikg1OjuOT6ZBdTRfHX2z6pVu4di=s96-c
293,Tim Vermeulen (AoC++),161,https://github.com/timvermeulen,https://avatars.githubusercontent.com/u/2904179?v=4
293,(anonymous user #100038),161,,
296,Tim Kirchner,160,,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg
296,schn27,160,https://github.com/schn27,https://avatars.githubusercontent.com/u/12528933?v=4
298,Manuel Darveau (AoC++),159,https://github.com/mdarveau,https://avatars3.githubusercontent.com/u/390071?v=4
298,Becojo (AoC++),159,https://github.com/Becojo,https://avatars.githubusercontent.com/u/172889?v=4
298,jgblight,159,,https://avatars1.githubusercontent.com/u/2576935?v=4
298,Mike Forrest (AoC++),159,,https://lh3.googleusercontent.com/a/ACg8ocIK4CkcMhsPeDg-xgq3UJuW-kpkYL_D_vjCf4zqNpK9h6s=s96-c
302,Jan Štola,158,,https://lh3.googleusercontent.com/a/ACg8ocLTHWqYCFRhbmZo-RMFX_Kw55Gwv0RqBBhqPr6hezBV=s96-c
303,aragaer,157,https://github.com/aragaer,https://avatars.githubusercontent.com/u/53614?v=4
303,fylion (AoC++),157,,https://avatars.githubusercontent.com/u/1339326?v=4
305,Dave Gwilt (AoC++),156,,https://lh3.googleusercontent.com/a/ACg8ocJiBaEAKiWLuEpWiP-bpVLBY1lBbF21O_Sal4l7Gw69Jps=s96-c
306,Mark Gritter,151,https://github.com/mgritter,https://avatars.githubusercontent.com/u/7472514?v=4
307,randrews (AoC++),150,https://github.com/randrews,https://avatars.githubusercontent.com/u/74693?v=4
307,davedelong (AoC++),150,https://github.com/davedelong,https://avatars.githubusercontent.com/u/112699?v=4
309,Sam Cappleman-Lynes,149,,https://avatars.githubusercontent.com/u/17862382?v=4
309,(anonymous user #54971),149,,
311,(anonymous user #11197),148,,
311,Marc Landgraf (AoC++),148,,https://lh3.googleusercontent.com/a-/AAuE7mBEvF00pK0kXHbGXmoSEc4SIKcWSHA82EXF9BiZ
311,Peter Kasting,148,,https://lh3.googleusercontent.com/a-/AOh14Gj1fQ2RK7ETTuqFYzDgjFwTfiaodyk7KnUNTDu6Ng=s96-c
314,Dave Buchfuhrer (AoC++),147,,https://lh3.googleusercontent.com/a/ACg8ocLIW58Q7bdF8Rf4XsZrlucqai652T9HmRBXaByr9Efad813=s96-c
315,Luther Wirtz,144,,https://lh3.googleusercontent.com/a/AGNmyxa6mVtTHw4h8z6RsX7tD6SjQhzKsBgvaUlSb_dqTA=s96-c
316,John Cornwell,143,,https://lh3.googleusercontent.com/a-/AOh14Gg3drU04vENQ3gjjak3-ipTD6MJI4AvBn5O4n2K=s96-c
316,kadoban,143,,https://avatars0.githubusercontent.com/u/52635?v=4
318,(anonymous user #151595),142,,
319,Pavel Zagrebelin,141,https://github.com/Zagrebelin,https://avatars.githubusercontent.com/u/845809?v=4
319,Tyson Boucher,141,,https://lh3.googleusercontent.com/a/ACg8ocKnVpHth0w-0mkkkead9gIrZu3WzOYswXFZDublmiud22g=s96-c
321,Niko Lockenvitz,140,,https://lh6.googleusercontent.com/-7EXU5Q_phqg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl0MhD_NZGunaLeg3mKq7mjWJvzIg/s96-c/photo.jpg
321,myjinxin2015,140,https://github.com/myjinxin2015,https://avatars3.githubusercontent.com/u/15801281?v=4
323,rseldon (AoC++),139,,https://avatars.githubusercontent.com/u/2670157?v=4
323,jleedev,139,,https://avatars.githubusercontent.com/u/23022?v=4
323,DanilaFe,139,https://github.com/DanilaFe,https://avatars.githubusercontent.com/u/4361282?v=4
323,deniska,139,,https://avatars.githubusercontent.com/u/97346?v=4
327,Jeremiah Simmons (AoC++),136,,https://lh3.googleusercontent.com/a-/ALV-UjV46ftUnGMw9yI6tUzXh2vqusGqI023O9xrYJg4sRZnf-dHECy7ynh5v8E_DeqfzmnVf7Rltpfsw1wOlz6GW9DZoamg6CjrUEeiUyzjk1sald77dcH3g7NOkvGcQVAA-pE1PH754J-LF7fG_O2s6Y
327,Michal Maršálek,136,,https://lh3.googleusercontent.com/a/ACg8ocJNDSNqf6U-VZOzxOw5K2fzQMSm8UKFF8TaHTKFBXlI=s96-c
327,(anonymous user #246102),136,,
330,Sujeet Gholap,135,,https://lh3.googleusercontent.com/a/ACg8ocJ10grHy5ypjDkmJsQNoEg4kUUDvoXkh_Dmg4DQ3bzNQbCM=s96-c
331,xorkevin,134,https://github.com/xorkevin,https://avatars.githubusercontent.com/u/2747165?v=4
332,BrenBarn,133,,https://avatars.githubusercontent.com/u/1439047?v=4
333,Ryan Rice,132,,https://lh6.googleusercontent.com/-0v7c9kxDuFI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcTXld3qP5FhYHy2pv0FWHkUbv4Mg/photo.jpg
333,Ian Su,132,,https://avatars0.githubusercontent.com/u/1822094?v=4
335,relick,130,https://github.com/relick,https://avatars.githubusercontent.com/u/935382?v=4
335,DoctorBalanced,130,,
337,itizir,129,https://github.com/itizir,https://avatars.githubusercontent.com/u/15924920?v=4
337,Tim Roberts,129,,https://lh3.googleusercontent.com/a/ACg8ocJzxDD5O7Zat-In278_F0GQuEgb3mLktzB9CSoK-e0tlQ=s96-c
339,Joel Harmon,127,,https://lh3.googleusercontent.com/a/ACg8ocIBoUlA8ZA2OGcUWZic7q4IKQZS8kVPTfaEKhPishCG=s96-c
339,Jeremy Vercillo,127,,https://avatars3.githubusercontent.com/u/38958?v=4
339,James Arruda,127,,https://avatars.githubusercontent.com/u/31418520?v=4
339,phaas,127,,https://avatars0.githubusercontent.com/u/1450137?v=4
343,Thorbjørn Lindeijer,126,https://github.com/bjorn,https://avatars3.githubusercontent.com/u/531764?v=4
344,liuquinlin,125,,
344,Matthew,125,https://github.com/mtso,https://avatars.githubusercontent.com/u/8432061?v=4
344,Mark Ablovacky,125,,https://lh3.googleusercontent.com/a/ACg8ocJjFBo7TGt2eGPQqd6GNsF4hddK0DTQwsUV5hpAR3GF=s96-c
347,Santiago,124,,https://avatars.githubusercontent.com/u/16157114?v=3
347,Samo Kralj,124,,https://lh3.googleusercontent.com/a/ACg8ocJslr8GPCnJYj9h_9_1mY2fC514oZZ94ScgzKVY9Lt4jbQ=s96-c
347,wlandry,124,,
347,(anonymous user #198116),124,,
347,Oaf Ijev,124,,https://lh3.googleusercontent.com/a/ACg8ocJVeNs9NEs_EBooYoKba0h6KKaU-_pu_PCkgNqxPnfa=s96-c
352,(anonymous user #230381),123,,
353,Charles Toller (AoC++),122,,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg
353,Konrad Borowski,122,https://github.com/xfix,https://avatars.githubusercontent.com/u/1297598?v=4
355,Magnus Hagmar,121,https://github.com/Hagmar,https://avatars.githubusercontent.com/u/4364785?v=4
355,Tomasz Pawicki (AoC++),121,,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg
355,Greg Fuller (AoC++),121,,https://lh3.googleusercontent.com/a-/AOh14GiDx9NJrxNTpfdrf4GyG8ti9CumBX6fUhOfGU0N=s96-c
358,Jake Kausler,120,,https://lh3.googleusercontent.com/-fo3Tl6v_X2Y/AAAAAAAAAAI/AAAAAAAAAB8/EarKOzSCb-w/photo.jpg
358,Sameer Arya,120,,https://lh3.googleusercontent.com/a/ACg8ocJekG3T7AixMw0T2Dpvr9hD75WwcyPauhoQKVYW3-Sh=s96-c
358,Lazy Zefiris,120,,https://lh3.googleusercontent.com/a/AEdFTp7zoWsfSFRTpehqME_CtD4sm401HW1N0wKxtZPO=s96-c
361,aparkins,118,,https://avatars2.githubusercontent.com/u/5503524?v=4
361,Richard Boulton,118,https://github.com/rboulton,https://avatars.githubusercontent.com/u/73564?v=4
361,vstrimaitis,118,https://github.com/vstrimaitis,https://avatars.githubusercontent.com/u/14166032?v=4
364,meagar,117,https://github.com/meagar,https://avatars.githubusercontent.com/u/242474?v=4
364,Jake Herman,117,,https://lh3.googleusercontent.com/a/ACg8ocJzplwaSsit3Z5bR8QbT7WtO1G_pLRZMG_2lIITmyq7=s96-c
364,aepsilon,117,,https://avatars3.githubusercontent.com/u/8789054?v=4
367,throwaway41533,116,,
367,(anonymous user #234746),116,,
369,LasaBir,115,https://github.com/IceSelkie,https://avatars.githubusercontent.com/u/4878558?v=4
369,@royw_,115,https://twitter.com/royw_,http://pbs.twimg.com/profile_images/1058004031669440513/XINw2zDW.jpg
371,ZackHodari,114,https://github.com/ZackHodari,https://avatars.githubusercontent.com/u/9717211?v=4
372,AndreasFreund,113,,https://avatars.githubusercontent.com/u/1886417?v=4
372,ryecao,113,https://github.com/ryecao,https://avatars1.githubusercontent.com/u/2793960?v=4
374,Sean Sartell (AoC++),112,https://github.com/ssartell,https://avatars.githubusercontent.com/u/857209?v=4
374,Marshall Polaris,112,https://github.com/mqp,https://avatars.githubusercontent.com/u/428637?v=4
376,Daniel Wang,110,,https://avatars.githubusercontent.com/u/6273197?v=4
376,Arash Rai,110,https://github.com/arashrai,https://avatars.githubusercontent.com/u/10970791?v=4
376,@CHz16,110,,http://pbs.twimg.com/profile_images/1066279558960185346/pdxjrzvi.jpg
376,md_5,110,,
380,Don Allen,109,,https://lh5.googleusercontent.com/-X2JP3kLAh60/AAAAAAAAAAI/AAAAAAAAANg/nr3XzQPvodI/photo.jpg
380,Stuart Rose,109,https://github.com/sturose,https://avatars.githubusercontent.com/u/6200368?v=4
380,dfyz,109,https://github.com/dfyz,https://avatars.githubusercontent.com/u/42850?v=4
383,(anonymous user #197423),108,,
383,Maoilir,108,,https://avatars2.githubusercontent.com/u/1223947?v=4
383,(anonymous user #199042),108,,
383,Domantas Jadenkus,108,,https://lh3.googleusercontent.com/a/ACg8ocINbCFOyh616ywRnJ8phrUhWycJsq3-7Ju11c6EAnhv=s96-c
387,Jeff Raymakers,107,https://github.com/jraymakers,https://avatars.githubusercontent.com/u/3701900?v=4
387,tokenrove,107,https://github.com/tokenrove,https://avatars.githubusercontent.com/u/71495?v=4
389,theKidOfArcrania,106,https://github.com/theKidOfArcrania,https://avatars.githubusercontent.com/u/12724920?v=4
389,rakslice,106,https://github.com/rakslice,https://avatars.githubusercontent.com/u/1845104?v=4
391,Peter Berczi,105,,https://lh3.googleusercontent.com/a/ACg8ocIGyVA1kfza4OXoV7XmqYtKm6b1-Jbn1m9HKVQsE_TufGk=s96-c
392,David Claridge,104,https://github.com/dgpc,https://avatars0.githubusercontent.com/u/101610?v=4
392,lukechampine,104,https://github.com/lukechampine,https://avatars.githubusercontent.com/u/3344749?v=4
392,md_notadoctor,104,,
392,(anonymous user #103166),104,,
396,batneil,103,,https://avatars.githubusercontent.com/u/16162112?v=4
396,zootos,103,https://github.com/zootos,https://avatars.githubusercontent.com/u/10966505?v=4
396,Jacob Beiter,103,,https://lh5.googleusercontent.com/-jPQDuYFAhts/AAAAAAAAAAI/AAAAAAAAATk/A1u7nAlx3co/photo.jpg
396,andrewyang96,103,https://github.com/andrewyang96,https://avatars3.githubusercontent.com/u/8145684?v=4
396,Mateusz Dedo,103,,https://lh3.googleusercontent.com/a/ALm5wu0dDpOE88-QvByzk-NGmqSq5pnil3ZzPlaYn3iC=s96-c
396,tomtseng,103,https://github.com/tomtseng,https://avatars1.githubusercontent.com/u/7245938?v=4
402,Giedrius,102,https://github.com/GiedriusM,https://avatars.githubusercontent.com/u/4882339?v=4
402,rkha,102,https://github.com/rkha,https://avatars1.githubusercontent.com/u/606326?v=4
404,Daniel Gollahon (AoC++),101,https://github.com/dgollahon,https://avatars.githubusercontent.com/u/4211073?v=4
404,(anonymous user #223890),101,,
404,Aliaksei Danchanka,101,,https://lh3.googleusercontent.com/a/ACg8ocLPy1y4e1T3QmC2p73x-R23gXxaelVwtQwW6OPFehb3=s96-c
407,Kevin Scannell (AoC++),100,https://github.com/kscanne,https://avatars.githubusercontent.com/u/407115?v=4
407,chrzhang,100,https://github.com/chrzhang,https://avatars.githubusercontent.com/u/5836555?v=4
409,Kunal Shroff,99,,https://lh3.googleusercontent.com/a/AATXAJxq0-5HBpGx5NgaSZdHC6x5wAT7V4X5mbX4Liuo=s96-c
410,Ben Greenman (AoC++),98,https://github.com/bennn,https://avatars.githubusercontent.com/u/1731829?v=4
410,gricey432,98,https://github.com/gricey432,https://avatars.githubusercontent.com/u/1611345?v=4
410,boombalabo,98,,https://lh3.googleusercontent.com/-Fg9AxD9fnKI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucksUpLYGQnwNcTjL4lrUUP5SLQ1ug/s96-c/photo.jpg
410,Chip Turner (AoC++),98,,https://lh4.googleusercontent.com/-z04dTa3_x4I/AAAAAAAAAAI/AAAAAAAAAsc/S9twSQTwOmI/photo.jpg
410,Ben Blum,98,,https://lh3.googleusercontent.com/a-/AOh14GirN9ZDQ4ol-o-mWLjmJE5GNW4Mv1JTNKylCBtkwA=s96-c
410,Denis Blanchette,98,,https://lh3.googleusercontent.com/a-/AOh14GjXJmU-OyaK5Hod1q6656jhbJAg8EtQnS5CI4aA=s96-c
410,kteremoana,98,,https://avatars2.githubusercontent.com/u/8401197?v=4
417,Alex Li,97,,https://lh3.googleusercontent.com/a-/AOh14GiZi_K3ZQgGWkT-j9Gy-uBn0YMy_OQkqNEHmKeOeA=s96-c
417,rnvarma,97,,https://avatars3.githubusercontent.com/u/5892551?v=4
417,Henrique Harman,97,https://github.com/hmoco,https://avatars0.githubusercontent.com/u/6268982?v=4
417,(anonymous user #200008),97,,
421,(anonymous user #185631),96,,
421,onesk (AoC++),96,https://github.com/onesk,https://avatars.githubusercontent.com/u/4980443?v=4
423,David Berard,95,,https://avatars1.githubusercontent.com/u/5067123?v=4
423,Charles Beers,95,,https://lh5.googleusercontent.com/-2mK_1u4kqoI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcwcBBWCZHUH9us81litaS8HGLAhg/photo.jpg
423,nathanchere (AoC++),95,https://github.com/nathanchere,https://avatars.githubusercontent.com/u/853261?v=4
426,(anonymous user #233045),94,,
426,Daniel Willenson (AoC++),94,,https://lh3.googleusercontent.com/a-/AAuE7mCPhvuqg5BThjb2ced1s1V5JOYMsSZBR_AOzkZ33g
426,Adé Mochtar (AoC++),94,https://github.com/amochtar,https://avatars.githubusercontent.com/u/950105?v=4
429,Rustywolf,93,,https://avatars.githubusercontent.com/u/1646546?v=4
429,Mizuko,93,,https://avatars.githubusercontent.com/u/768865?v=4
429,jmanders85,93,,https://avatars.githubusercontent.com/u/13949092?v=4
429,(anonymous user #11054),93,,
429,encse,93,https://github.com/encse,https://avatars.githubusercontent.com/u/6275775?v=4
434,(anonymous user #120394),91,,
434,balefrost (AoC++),91,https://github.com/balefrost,https://avatars.githubusercontent.com/u/198780?v=4
436,Benedikt Bitterli,90,https://github.com/tunabrain,https://avatars3.githubusercontent.com/u/4923858?v=4
436,NevMem,90,,https://avatars.githubusercontent.com/u/31377120?v=4
438,jmsmith4,89,,https://lh4.googleusercontent.com/-q0RNsrvhNrA/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-gT89nbNRrpXTME0boEEuVX2ERrFg/mo/photo.jpg
438,dxiao,89,https://github.com/dxiao,https://avatars1.githubusercontent.com/u/615408?v=4
440,delirious-lettuce,88,https://github.com/delirious-lettuce,https://avatars3.githubusercontent.com/u/24502053?v=4
440,cocreature,88,https://github.com/cocreature,https://avatars2.githubusercontent.com/u/1313584?v=4
442,Browntower,87,,
443,vinnyoodles,86,https://github.com/vinnyoodles,https://avatars1.githubusercontent.com/u/8698599?v=4
443,Thomas De Backer,86,,https://avatars.githubusercontent.com/u/9025573?v=4
445,di,85,https://github.com/di,https://avatars1.githubusercontent.com/u/294415?v=4
445,Kevin Wang,85,,https://lh3.googleusercontent.com/a/ALm5wu2e8JsN18Kcab7vyvvFt9R9ZAHD82cohjeYXX7MDBY=s96-c
445,Anthony Noakes,85,,https://avatars0.githubusercontent.com/u/4330231?v=4
445,magicgoose,85,https://github.com/magicgoose,https://avatars1.githubusercontent.com/u/1442206?v=4
445,vincentr21,85,https://github.com/vincentr21,https://avatars0.githubusercontent.com/u/13283106?v=4
450,Karolis Januškas,83,,https://lh3.googleusercontent.com/a/ACg8ocI0oGk9PviiJphghQw_XWnvD6l48INaxx2OqxWz6G4CjpU=s96-c
450,skystedt,83,,https://avatars.githubusercontent.com/u/14965238?v=4
450,Galen Elias (AoC++),83,https://github.com/galenelias,https://avatars.githubusercontent.com/u/2713311?v=4
450,Michael Krause (AoC++),83,https://github.com/mikr,https://avatars.githubusercontent.com/u/6121404?v=4
450,Ryan Mentley (AoC++),83,https://github.com/RyanMentley,https://avatars.githubusercontent.com/u/1098741?v=4
455,Jack Tang,82,,https://avatars.githubusercontent.com/u/1190545?v=4
455,LesbeaKF,82,,
457,Eugene Goodrich,81,,https://lh3.googleusercontent.com/a-/AOh14Ggl3FS3LA4LmV1Xk3sq45rVNkK9ll6yB6M-XtnN=s96-c
458,hodduc,80,https://github.com/hodduc,https://avatars2.githubusercontent.com/u/1841490?v=4
458,Emil Lundberg (AoC++),80,https://github.com/emlun,https://avatars.githubusercontent.com/u/1367758?v=4
460,Filip Hlásek,79,,https://lh4.googleusercontent.com/-p0Bt2F3YVNE/AAAAAAAAAAI/AAAAAAABYOQ/NRnWiDviD6M/photo.jpg
460,Jeremy D'Alton,79,,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg
460,zerowidth (AoC++),79,https://github.com/zerowidth,https://avatars.githubusercontent.com/u/3999?v=4
460,Jess3Jane,79,https://github.com/Jess3Jane,https://avatars.githubusercontent.com/u/4605927?v=4
464,xpfio,78,https://github.com/xpfio,https://avatars.githubusercontent.com/u/25933183?v=4
464,(anonymous user #255211),78,,
464,(anonymous user #188256),78,,
467,jinchengJL,77,,https://avatars.githubusercontent.com/u/1554216?v=4
468,Burritoman53,76,,
468,Stephen Longfield (AoC++),76,,https://lh3.googleusercontent.com/a-/AOh14Gj7QfMfCe9P18Q4bWQAgT9fJqHaFqk8P2gqP2X8sg=s96-c
470,Moor Xu,75,,https://lh3.googleusercontent.com/-00xttRe_Uz4/AAAAAAAAAAI/AAAAAAAAAsk/lQyDeeiC4IY/photo.jpg
470,(anonymous user #244671),75,,
472,cliffcrosland,74,,https://avatars3.githubusercontent.com/u/581562?v=4
472,Doug Luce,74,,https://avatars.githubusercontent.com/u/1047838?v=4
472,Chris Smith (AoC++),74,,https://lh3.googleusercontent.com/a/ACg8ocJE3q1_iSSpAKWb1ky4sD2oTRVpFvl1W1nHy5uPnaryoos=s96-c
475,Nathan Johnston,73,,https://lh5.googleusercontent.com/-73MhxaB8M5I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcqc4o4O7Zk8drHnykvoqACFUFGag/photo.jpg
475,kremlion1,73,https://github.com/kremlion1,https://avatars2.githubusercontent.com/u/14262442?v=4
475,zenithlight (AoC++),73,https://github.com/zenithlight,https://avatars.githubusercontent.com/u/10589281?v=4
475,Matt Wood (AoC++),73,,https://lh3.googleusercontent.com/a/ACg8ocJHV6lp3yW2NMkPk4AUw2zTyUrB4UuSQ8OCk39Akmq2XA=s96-c
479,Jakob Cornell,72,,http://pbs.twimg.com/profile_images/939255685258272768/JPEXCUCV.jpg
480,Maerig,71,https://github.com/Maerig,https://avatars.githubusercontent.com/u/677799?v=4
481,Henry Wang,70,,https://lh4.googleusercontent.com/-IM67fDmJyic/AAAAAAAAAAI/AAAAAAAAB50/2xMGwU0VV1U/photo.jpg
481,(anonymous user #29021),70,,
481,Matt Furden,70,https://github.com/zolrath,https://avatars.githubusercontent.com/u/454563?v=4
484,Kaj Eijlers,69,,https://lh6.googleusercontent.com/-LJ3t7zffYKI/AAAAAAAAAAI/AAAAAAAAAD8/CcSTYiPSNBk/photo.jpg
484,Rascal_Two,69,https://github.com/RascalTwo,https://avatars.githubusercontent.com/u/9403665?v=4
484,protostellarsun,69,https://github.com/protostellarsun,https://avatars2.githubusercontent.com/u/22036601?v=4
487,Vladimir Kuznetsov,68,https://github.com/mistakster,https://avatars2.githubusercontent.com/u/531671?v=4
487,tinau n.,68,,https://lh3.googleusercontent.com/a/ACg8ocLNuEIIyVQA-NgJYAFJY3BTYkgADbvay9xMTyTx2DHqsg=s96-c
487,koljonen,68,https://github.com/koljonen,https://avatars2.githubusercontent.com/u/18589234?v=4
487,Sasha Lišková,68,,https://avatars.githubusercontent.com/u/22084974?v=4
487,Anders,68,,https://avatars.githubusercontent.com/u/6595626?v=4
487,kd7uiy (AoC++),68,,https://avatars.githubusercontent.com/u/5951269?v=4
493,Filip Młynarski,67,,https://lh3.googleusercontent.com/a-/AOh14GjWfTKtY9mRKMLRIpRohO0sZyVP09KrGsNMOOby=s96-c
493,(anonymous user #191871),67,,
493,Joseph Klopchic,67,,https://lh3.googleusercontent.com/a/ACg8ocLibumT-kU3QOYoZY3sE3fvD5y_O26pcJ6rIoh3W9z2=s96-c
493,farafonoff,67,https://github.com/farafonoff,https://avatars.githubusercontent.com/u/3719397?v=4
493,Stephen,67,,https://lh3.googleusercontent.com/a/ACg8ocLNH5PTOc4wOUllL9T-VKXNmycxhOg_lWcMTaCVXgHBbA=s96-c
493,TheNeuralBit,67,https://github.com/TheNeuralBit,https://avatars.githubusercontent.com/u/675055?v=4
499,Erik Dyrelius (AoC++),66,,https://lh3.googleusercontent.com/a/ACg8ocLhhTzksqeYEbw27JnbQM59EAbZQxbQ7gvmdPpLofo53bw=s96-c
499,(anonymous user #226376),66,,
499,nmoli,66,,https://avatars0.githubusercontent.com/u/32139086?v=4
502,Tom Scallon,65,https://github.com/tomscallon,https://avatars.githubusercontent.com/u/5695960?v=4
502,(anonymous user #195997) (AoC++),65,,
504,Leonid Sislo,64,,https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg
504,oantolin,64,,
504,rossj,64,https://github.com/rossj,https://avatars.githubusercontent.com/u/735679?v=4
504,brunhilda1,64,,
508,Jonathan Ostrander,63,https://github.com/jonathan-ostrander,https://avatars.githubusercontent.com/u/5961416?v=4
508,Bollie,63,https://github.com/Bolukan,https://avatars.githubusercontent.com/u/2492902?v=4
508,andrehsu,63,,
511,hiephm,62,,https://avatars3.githubusercontent.com/u/1839034?v=4
511,Zexorz,62,https://github.com/Zexorz,https://avatars.githubusercontent.com/u/6225233?v=3
511,strout,62,https://github.com/strout,https://avatars.githubusercontent.com/u/110026?v=4
511,chikchengyao,62,,https://avatars2.githubusercontent.com/u/18640049?v=4
511,Ivo van Kreveld,62,,https://avatars.githubusercontent.com/u/14126574?v=4
516,Liam Boone (AoC++),61,,https://lh3.googleusercontent.com/a/ACg8ocJR4x2VfQHQh3UpB8PcE2FMSDScyiUdM7hpa09K0Pyh=s96-c
516,Ruslan Alimbaev,61,,https://lh3.googleusercontent.com/a/ACg8ocLH5vo7Ybjk98KrSsBC1Mw2DRxZBYdv6xvxnFh478aybMg=s96-c
518,lmariscal (AoC++),60,https://github.com/lmariscal,https://avatars.githubusercontent.com/u/7671915?v=4
518,kivikakk (AoC++),60,https://twitter.com/kivikakk,http://pbs.twimg.com/profile_images/1373465855971840002/q_nLzvV1.jpg
518,Egor Basharin,60,,https://lh3.googleusercontent.com/a/ACg8ocLKk3ExGYrf6YqtA3INAHJWaiwEqytpguwbSYNvTbegGvg=s96-c
521,Alexander Weber (AoC++),59,,https://lh3.googleusercontent.com/a/AGNmyxbKGS7R_-zv5EP0gKT3E44B_6b9QjDTVMWttOcm=s96-c
521,Adam Jones,59,https://github.com/awj,https://avatars.githubusercontent.com/u/253573?v=4
523,that_lego_guy (AoC++),58,,
523,Christopher Lorton (AoC++),58,,https://lh3.googleusercontent.com/-REz9b9mTwE0/AAAAAAAAAAI/AAAAAAAAAFc/_mZwOcoy5SA/photo.jpg
523,andrewbuss (AoC++),58,,https://avatars.githubusercontent.com/u/5904167?v=4
526,johnnovosel,57,https://github.com/johnnovosel,https://avatars2.githubusercontent.com/u/26000132?v=4
526,Neil Pring,57,,https://lh3.googleusercontent.com/a-/AAuE7mBOeenbc9uThhD5a-XJukXRcakHJst7pidF8Kzl
528,Max Gooding,56,,https://lh3.googleusercontent.com/-phRGFqAS6G4/AAAAAAAAAAI/AAAAAAAAACg/uBxD6j6mSbA/photo.jpg
